2023-07-15 13:44:11,047 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:11,048 INFO [NiFi Web Server-6759] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/cluster/summary
2023-07-15 13:44:11,049 INFO [NiFi Web Server-7403] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/current-user
2023-07-15 13:44:11,055 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
2023-07-15 13:44:11,057 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
2023-07-15 13:44:12,045 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:12,046 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:12,047 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7
2023-07-15 13:44:12,048 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7
2023-07-15 13:44:12,049 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:12,050 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:12,050 INFO [NiFi Web Server-7906] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7
2023-07-15 13:44:12,051 INFO [NiFi Web Server-7906] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7
2023-07-15 13:44:12,073 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/processors/4bb8f05a-0189-1000-0000-00004cf10d89
2023-07-15 13:44:12,074 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/processors/4bb8f05a-0189-1000-0000-00004cf10d89
2023-07-15 13:44:12,074 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/processors/4b4aecb0-0189-1000-ffff-ffff8bd3f90e
2023-07-15 13:44:12,076 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/processors/4b4aecb0-0189-1000-ffff-ffff8bd3f90e
2023-07-15 13:44:12,078 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/processors/4bb8f05a-0189-1000-0000-00004cf10d89
2023-07-15 13:44:12,078 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/processors/4b4aecb0-0189-1000-ffff-ffff8bd3f90e
2023-07-15 13:44:12,080 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/processors/4b4aecb0-0189-1000-ffff-ffff8bd3f90e
2023-07-15 13:44:12,079 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/processors/4bb8f05a-0189-1000-0000-00004cf10d89
2023-07-15 13:44:19,805 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] POST http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:19,806 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 POST http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:19,810 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] POST http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:19,811 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 POST http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:19,820 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] POST http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:19,822 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 POST http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests
2023-07-15 13:44:20,861 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,861 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,864 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,864 INFO [NiFi Web Server-7757] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,878 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/status
2023-07-15 13:44:20,879 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/status
2023-07-15 13:44:20,881 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] DELETE http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,882 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 DELETE http://localhost:8091/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,882 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/status
2023-07-15 13:44:20,883 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/connections/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/status
2023-07-15 13:44:20,887 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] DELETE http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,888 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 DELETE http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,893 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] DELETE http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:44:20,894 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 DELETE http://7708cfad8616:8080/nifi-api/flowfile-queues/4bb9c7dd-0189-1000-ffff-ffffd6ad0ad7/drop-requests/59cb8e60-0189-1000-0000-00003aecc71a
2023-07-15 13:46:08,879 INFO [NiFi Web Server-7849] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
